L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.328850e-04, 5.328850e-04, 0.000000e+00, 0.000000e+00, 3.099880e-11, 3.372420e-01, 7.590156e-02, 8.698577e-10, 4.821418e-11, 5.798438e-08, 4.390262e-17, 1.547988e-17, 2.358251e-17, 4.840233e-18, 3.276001e-20, 2.310337e-17, 3.305773e-18, 2.117308e-17, 5.346267e-04, 1.724603e+07, 1.724603e+07, 4.993701e-07, 7.607554e-07, 1.056815e-09, 1.066419e-07, 2.806101e+01, 4.427969e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.498693e-04, 5.498693e-04, 0.000000e+00, 0.000000e+00, 3.199877e-11, 3.372414e-01, 7.590158e-02, 8.979115e-10, 4.976877e-11, 5.800006e-08, 4.390226e-17, 1.548506e-17, 2.357701e-17, 4.840189e-18, 3.274106e-20, 2.309848e-17, 3.301233e-18, 2.117184e-17, 5.517235e-04, 1.724136e+07, 1.724136e+07, 4.839269e-07, 7.368100e-07, 1.023198e-09, 1.031675e-07, 2.806082e+01, 4.570807e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.668409e-04, 5.668409e-04, 0.000000e+00, 0.000000e+00, 3.299873e-11, 3.372408e-01, 7.590161e-02, 9.259649e-10, 5.132332e-11, 5.801573e-08, 4.390191e-17, 1.549024e-17, 2.357152e-17, 4.840144e-18, 3.272213e-20, 2.309360e-17, 3.296703e-18, 2.117059e-17, 5.688112e-04, 1.723671e+07, 1.723671e+07, 4.694193e-07, 7.143162e-07, 9.916181e-10, 9.990394e-08, 2.806062e+01, 4.713645e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.838000e-04, 5.838000e-04, 0.000000e+00, 0.000000e+00, 3.399869e-11, 3.372401e-01, 7.590164e-02, 9.540179e-10, 5.287783e-11, 5.803139e-08, 4.390156e-17, 1.549540e-17, 2.356605e-17, 4.840100e-18, 3.270323e-20, 2.308872e-17, 3.292184e-18, 2.116935e-17, 5.858898e-04, 1.723205e+07, 1.723205e+07, 4.557647e-07, 6.931459e-07, 9.618969e-10, 9.683268e-08, 2.806043e+01, 4.856483e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.007465e-04, 6.007465e-04, 0.000000e+00, 0.000000e+00, 3.499865e-11, 3.372395e-01, 7.590167e-02, 9.820706e-10, 5.443230e-11, 5.804704e-08, 4.390120e-17, 1.550056e-17, 2.356059e-17, 4.840055e-18, 3.268436e-20, 2.308386e-17, 3.287676e-18, 2.116811e-17, 6.029592e-04, 1.722741e+07, 1.722741e+07, 4.428901e-07, 6.731857e-07, 9.338747e-10, 9.393722e-08, 2.806024e+01, 4.999321e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.176805e-04, 6.176805e-04, 0.000000e+00, 0.000000e+00, 3.599861e-11, 3.372389e-01, 7.590170e-02, 1.010123e-09, 5.598672e-11, 5.806268e-08, 4.390085e-17, 1.550570e-17, 2.355515e-17, 4.840011e-18, 3.266550e-20, 2.307902e-17, 3.283178e-18, 2.116688e-17, 6.200196e-04, 1.722277e+07, 1.722277e+07, 4.307304e-07, 6.543348e-07, 9.074101e-10, 9.120291e-08, 2.806005e+01, 5.142158e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.346020e-04, 6.346020e-04, 0.000000e+00, 0.000000e+00, 3.699858e-11, 3.372383e-01, 7.590173e-02, 1.038175e-09, 5.754110e-11, 5.807831e-08, 4.390050e-17, 1.551082e-17, 2.354971e-17, 4.839966e-18, 3.264668e-20, 2.307418e-17, 3.278691e-18, 2.116565e-17, 6.370708e-04, 1.721813e+07, 1.721813e+07, 4.192276e-07, 6.365032e-07, 8.823766e-10, 8.861669e-08, 2.805986e+01, 5.284996e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.515109e-04, 6.515109e-04, 0.000000e+00, 0.000000e+00, 3.799854e-11, 3.372377e-01, 7.590176e-02, 1.066226e-09, 5.909544e-11, 5.809393e-08, 4.390015e-17, 1.551594e-17, 2.354429e-17, 4.839922e-18, 3.262788e-20, 2.306935e-17, 3.274215e-18, 2.116442e-17, 6.541130e-04, 1.721350e+07, 1.721350e+07, 4.083299e-07, 6.196104e-07, 8.586614e-10, 8.616686e-08, 2.805967e+01, 5.427834e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.684074e-04, 6.684074e-04, 0.000000e+00, 0.000000e+00, 3.899850e-11, 3.372370e-01, 7.590179e-02, 1.094277e-09, 6.064973e-11, 5.810954e-08, 4.389980e-17, 1.552104e-17, 2.353888e-17, 4.839877e-18, 3.260910e-20, 2.306454e-17, 3.269749e-18, 2.116320e-17, 6.711462e-04, 1.720888e+07, 1.720888e+07, 3.979908e-07, 6.035842e-07, 8.361630e-10, 8.384293e-08, 2.805947e+01, 5.570672e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.852915e-04, 6.852915e-04, 0.000000e+00, 0.000000e+00, 3.999846e-11, 3.372364e-01, 7.590181e-02, 1.122328e-09, 6.220398e-11, 5.812514e-08, 4.389945e-17, 1.552614e-17, 2.353348e-17, 4.839833e-18, 3.259035e-20, 2.305973e-17, 3.265293e-18, 2.116198e-17, 6.881703e-04, 1.720426e+07, 1.720426e+07, 3.881683e-07, 5.883597e-07, 8.147901e-10, 8.163546e-08, 2.805928e+01, 5.713510e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.021631e-04, 7.021631e-04, 0.000000e+00, 0.000000e+00, 4.099842e-11, 3.372358e-01, 7.590184e-02, 1.150379e-09, 6.375819e-11, 5.814073e-08, 4.389910e-17, 1.553122e-17, 2.352810e-17, 4.839789e-18, 3.257163e-20, 2.305494e-17, 3.260848e-18, 2.116076e-17, 7.051854e-04, 1.719965e+07, 1.719965e+07, 3.788248e-07, 5.738781e-07, 7.944604e-10, 7.953593e-08, 2.805909e+01, 5.856348e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.190222e-04, 7.190222e-04, 0.000000e+00, 0.000000e+00, 4.199839e-11, 3.372352e-01, 7.590187e-02, 1.178429e-09, 6.531236e-11, 5.815632e-08, 4.389875e-17, 1.553629e-17, 2.352272e-17, 4.839744e-18, 3.255292e-20, 2.305016e-17, 3.256413e-18, 2.115954e-17, 7.221915e-04, 1.719504e+07, 1.719504e+07, 3.699258e-07, 5.600864e-07, 7.750994e-10, 7.753662e-08, 2.805890e+01, 5.999185e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.358690e-04, 7.358690e-04, 0.000000e+00, 0.000000e+00, 4.299835e-11, 3.372346e-01, 7.590190e-02, 1.206478e-09, 6.686648e-11, 5.817189e-08, 4.389841e-17, 1.554134e-17, 2.351736e-17, 4.839700e-18, 3.253425e-20, 2.304539e-17, 3.251988e-18, 2.115833e-17, 7.391886e-04, 1.719043e+07, 1.719043e+07, 3.614405e-07, 5.469364e-07, 7.566395e-10, 7.563054e-08, 2.805871e+01, 6.142023e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.527035e-04, 7.527035e-04, 0.000000e+00, 0.000000e+00, 4.399831e-11, 3.372339e-01, 7.590193e-02, 1.234527e-09, 6.842056e-11, 5.818745e-08, 4.389806e-17, 1.554639e-17, 2.351201e-17, 4.839655e-18, 3.251560e-20, 2.304062e-17, 3.247574e-18, 2.115713e-17, 7.561767e-04, 1.718584e+07, 1.718584e+07, 3.533406e-07, 5.343845e-07, 7.390193e-10, 7.381134e-08, 2.805852e+01, 6.284861e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.695255e-04, 7.695255e-04, 0.000000e+00, 0.000000e+00, 4.499827e-11, 3.372333e-01, 7.590196e-02, 1.262576e-09, 6.997460e-11, 5.820301e-08, 4.389771e-17, 1.555142e-17, 2.350668e-17, 4.839611e-18, 3.249697e-20, 2.303587e-17, 3.243170e-18, 2.115592e-17, 7.731559e-04, 1.718124e+07, 1.718124e+07, 3.456005e-07, 5.223907e-07, 7.221827e-10, 7.207322e-08, 2.805833e+01, 6.427699e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 7.863353e-04, 7.863353e-04, 0.000000e+00, 0.000000e+00, 4.599823e-11, 3.372327e-01, 7.590199e-02, 1.290625e-09, 7.152860e-11, 5.821855e-08, 4.389737e-17, 1.555645e-17, 2.350135e-17, 4.839567e-18, 3.247837e-20, 2.303114e-17, 3.238777e-18, 2.115472e-17, 7.901261e-04, 1.717666e+07, 1.717666e+07, 3.381966e-07, 5.109186e-07, 7.060787e-10, 7.041089e-08, 2.805814e+01, 6.570537e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.031327e-04, 8.031327e-04, 0.000000e+00, 0.000000e+00, 4.699820e-11, 3.372321e-01, 7.590201e-02, 1.318673e-09, 7.308255e-11, 5.823408e-08, 4.389702e-17, 1.556146e-17, 2.349604e-17, 4.839522e-18, 3.245980e-20, 2.302641e-17, 3.234394e-18, 2.115352e-17, 8.070874e-04, 1.717207e+07, 1.717207e+07, 3.311076e-07, 4.999349e-07, 6.906605e-10, 6.881952e-08, 2.805795e+01, 6.713375e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.199179e-04, 8.199179e-04, 0.000000e+00, 0.000000e+00, 4.799816e-11, 3.372315e-01, 7.590204e-02, 1.346721e-09, 7.463646e-11, 5.824961e-08, 4.389668e-17, 1.556646e-17, 2.349074e-17, 4.839478e-18, 3.244125e-20, 2.302169e-17, 3.230020e-18, 2.115233e-17, 8.240398e-04, 1.716750e+07, 1.716750e+07, 3.243137e-07, 4.894092e-07, 6.758852e-10, 6.729467e-08, 2.805775e+01, 6.856212e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.366908e-04, 8.366908e-04, 0.000000e+00, 0.000000e+00, 4.899812e-11, 3.372309e-01, 7.590207e-02, 1.374768e-09, 7.619033e-11, 5.826512e-08, 4.389633e-17, 1.557145e-17, 2.348545e-17, 4.839434e-18, 3.242272e-20, 2.301698e-17, 3.225657e-18, 2.115114e-17, 8.409833e-04, 1.716293e+07, 1.716293e+07, 3.177968e-07, 4.793133e-07, 6.617135e-10, 6.583226e-08, 2.805756e+01, 6.999050e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.534514e-04, 8.534514e-04, 0.000000e+00, 0.000000e+00, 4.999808e-11, 3.372302e-01, 7.590210e-02, 1.402815e-09, 7.774416e-11, 5.828063e-08, 4.389599e-17, 1.557642e-17, 2.348018e-17, 4.839389e-18, 3.240422e-20, 2.301229e-17, 3.221304e-18, 2.114995e-17, 8.579179e-04, 1.715836e+07, 1.715836e+07, 3.115404e-07, 4.696215e-07, 6.481092e-10, 6.442856e-08, 2.805737e+01, 7.141888e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.732648e-04, 1.732648e-04, 0.000000e+00, 0.000000e+00, 9.999612e-12, 3.372552e-01, 7.590095e-02, 2.806399e-10, 1.555761e-11, 5.765281e-08, 4.391020e-17, 1.536809e-17, 2.370094e-17, 4.841170e-18, 3.316393e-20, 2.320879e-17, 3.403648e-18, 2.120011e-17, 1.734521e-04, 1.734521e+07, 1.734521e+07, 1.536868e-06, 2.370186e-06, 3.316522e-09, 3.403780e-07, 2.806508e+01, 1.428377e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 3.452199e-04, 3.452199e-04, 0.000000e+00, 0.000000e+00, 1.999923e-11, 3.372489e-01, 7.590124e-02, 5.612409e-10, 3.111076e-11, 5.781125e-08, 4.390655e-17, 1.542201e-17, 2.364382e-17, 4.840723e-18, 3.297018e-20, 2.315795e-17, 3.356430e-18, 2.118704e-17, 3.459534e-04, 1.729767e+07, 1.729767e+07, 7.711302e-07, 1.182237e-06, 1.648573e-09, 1.678280e-07, 2.806313e+01, 2.856754e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 5.158881e-04, 5.158881e-04, 0.000000e+00, 0.000000e+00, 2.999884e-11, 3.372426e-01, 7.590153e-02, 8.418036e-10, 4.665954e-11, 5.796869e-08, 4.390297e-17, 1.547468e-17, 2.358802e-17, 4.840278e-18, 3.277899e-20, 2.310827e-17, 3.310324e-18, 2.117434e-17, 5.175207e-04, 1.725069e+07, 1.725069e+07, 5.158425e-07, 7.862976e-07, 1.092675e-09, 1.103484e-07, 2.806120e+01, 4.285132e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 6.852915e-04, 6.852915e-04, 0.000000e+00, 0.000000e+00, 3.999846e-11, 3.372364e-01, 7.590181e-02, 1.122328e-09, 6.220398e-11, 5.812514e-08, 4.389945e-17, 1.552614e-17, 2.353348e-17, 4.839833e-18, 3.259035e-20, 2.305973e-17, 3.265293e-18, 2.116198e-17, 6.881703e-04, 1.720426e+07, 1.720426e+07, 3.881683e-07, 5.883597e-07, 8.147901e-10, 8.163546e-08, 2.805928e+01, 5.713510e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 8.534514e-04, 8.534514e-04, 0.000000e+00, 0.000000e+00, 4.999808e-11, 3.372302e-01, 7.590210e-02, 1.402815e-09, 7.774416e-11, 5.828063e-08, 4.389599e-17, 1.557642e-17, 2.348018e-17, 4.839389e-18, 3.240422e-20, 2.301229e-17, 3.221304e-18, 2.114995e-17, 8.579179e-04, 1.715836e+07, 1.715836e+07, 3.115404e-07, 4.696215e-07, 6.481092e-10, 6.442856e-08, 2.805737e+01, 7.141888e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.020389e-03, 1.020389e-03, 0.000000e+00, 0.000000e+00, 5.999771e-11, 3.372241e-01, 7.590239e-02, 1.683264e-09, 9.328011e-11, 5.843516e-08, 4.389259e-17, 1.562558e-17, 2.342806e-17, 4.838947e-18, 3.222057e-20, 2.296590e-17, 3.178326e-18, 2.113825e-17, 1.026779e-03, 1.711298e+07, 1.711298e+07, 2.604362e-07, 3.904826e-07, 5.370300e-10, 5.297412e-08, 2.805548e+01, 8.570267e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.186124e-03, 1.186124e-03, 0.000000e+00, 0.000000e+00, 6.999734e-11, 3.372180e-01, 7.590267e-02, 1.963677e-09, 1.088119e-10, 5.858875e-08, 4.388924e-17, 1.567363e-17, 2.337711e-17, 4.838505e-18, 3.203936e-20, 2.292055e-17, 3.136326e-18, 2.112686e-17, 1.194768e-03, 1.706812e+07, 1.706812e+07, 2.239175e-07, 3.339714e-07, 4.577226e-10, 4.480636e-08, 2.805359e+01, 9.998646e-06, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.350677e-03, 1.350677e-03, 0.000000e+00, 0.000000e+00, 7.999697e-11, 3.372120e-01, 7.590296e-02, 2.244052e-09, 1.243396e-10, 5.874142e-08, 4.388595e-17, 1.572061e-17, 2.332727e-17, 4.838065e-18, 3.186057e-20, 2.287619e-17, 3.095274e-18, 2.111578e-17, 1.361901e-03, 1.702376e+07, 1.702376e+07, 1.965151e-07, 2.916020e-07, 3.982722e-10, 3.869239e-08, 2.805171e+01, 1.142703e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.514067e-03, 1.514067e-03, 0.000000e+00, 0.000000e+00, 8.999660e-11, 3.372060e-01, 7.590324e-02, 2.524391e-09, 1.398632e-10, 5.889317e-08, 4.388271e-17, 1.576656e-17, 2.327853e-17, 4.837625e-18, 3.168415e-20, 2.283281e-17, 3.055142e-18, 2.110499e-17, 1.528191e-03, 1.697990e+07, 1.697990e+07, 1.751906e-07, 2.586601e-07, 3.520594e-10, 3.394730e-08, 2.804985e+01, 1.285541e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.676313e-03, 1.676313e-03, 0.000000e+00, 0.000000e+00, 9.999623e-11, 3.372000e-01, 7.590352e-02, 2.804694e-09, 1.553828e-10, 5.904401e-08, 4.387953e-17, 1.581151e-17, 2.323084e-17, 4.837186e-18, 3.151008e-20, 2.279036e-17, 3.015901e-18, 2.109449e-17, 1.693652e-03, 1.693652e+07, 1.693652e+07, 1.581210e-07, 2.323171e-07, 3.151127e-10, 3.016015e-08, 2.804799e+01, 1.428379e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.837433e-03, 1.837433e-03, 0.000000e+00, 0.000000e+00, 1.099959e-10, 3.371941e-01, 7.590381e-02, 3.084960e-09, 1.708985e-10, 5.919397e-08, 4.387640e-17, 1.585548e-17, 2.318417e-17, 4.836748e-18, 3.133833e-20, 2.274883e-17, 2.977525e-18, 2.108426e-17, 1.858297e-03, 1.689361e+07, 1.689361e+07, 1.441462e-07, 2.107731e-07, 2.849046e-10, 2.706943e-08, 2.804615e+01, 1.571217e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.997445e-03, 1.997445e-03, 0.000000e+00, 0.000000e+00, 1.199955e-10, 3.371882e-01, 7.590409e-02, 3.365191e-09, 1.864102e-10, 5.934305e-08, 4.387332e-17, 1.589851e-17, 2.313850e-17, 4.836312e-18, 3.116885e-20, 2.270818e-17, 2.939989e-18, 2.107430e-17, 2.022140e-03, 1.685117e+07, 1.685117e+07, 1.324926e-07, 1.928280e-07, 2.597502e-10, 2.450082e-08, 2.804431e+01, 1.714055e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.156367e-03, 2.156367e-03, 0.000000e+00, 0.000000e+00, 1.299952e-10, 3.371824e-01, 7.590437e-02, 3.645387e-09, 2.019181e-10, 5.949127e-08, 4.387029e-17, 1.594063e-17, 2.309379e-17, 4.835876e-18, 3.100162e-20, 2.266839e-17, 2.903266e-18, 2.106460e-17, 2.185194e-03, 1.680919e+07, 1.680919e+07, 1.226248e-07, 1.776512e-07, 2.384829e-10, 2.233365e-08, 2.804248e+01, 1.856893e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.314215e-03, 2.314215e-03, 0.000000e+00, 0.000000e+00, 1.399948e-10, 3.371766e-01, 7.590465e-02, 3.925548e-09, 2.174221e-10, 5.963863e-08, 4.386731e-17, 1.598185e-17, 2.305002e-17, 4.835441e-18, 3.083660e-20, 2.262944e-17, 2.867334e-18, 2.105516e-17, 2.347472e-03, 1.676766e+07, 1.676766e+07, 1.141603e-07, 1.646491e-07, 2.202696e-10, 2.048172e-08, 2.804067e+01, 1.999731e-05, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 2.471006e-03, 2.471006e-03, 0.000000e+00, 0.000000e+00, 1.499944e-10, 3.371708e-01, 7.590494e-02, 4.205673e-09, 2.329224e-10, 5.978515e-08, 4.386438e-17, 1.602221e-17, 2.300716e-17, 4.835007e-18, 3.067377e-20, 2.259130e-17, 2.832168e-18, 2.104596e-17, 2.508984e-03, 1.672656e+07, 1.672656e+07, 1.068187e-07, 1.533868e-07, 2.044993e-10, 1.888182e-08, 2.803886e+01, 2.142569e-05, 1.370000e+00, 2.700000e+01
